##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	P1_R2.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	153338
Total Bases	29.2 Mbp
Sequences flagged as poor quality	0
Sequence length	42-250
%GC	55
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.21808031929463	37.0	37.0	37.0	37.0	37.0
2	36.875164668901384	37.0	37.0	37.0	37.0	37.0
3	36.73595586221289	37.0	37.0	37.0	37.0	37.0
4	36.726786576060725	37.0	37.0	37.0	37.0	37.0
5	36.89808136274113	37.0	37.0	37.0	37.0	37.0
6	36.89431191224615	37.0	37.0	37.0	37.0	37.0
7	36.73268204880721	37.0	37.0	37.0	37.0	37.0
8	36.70916537322777	37.0	37.0	37.0	37.0	37.0
9	36.75160755976992	37.0	37.0	37.0	37.0	37.0
10-14	36.836070641328305	37.0	37.0	37.0	37.0	37.0
15-19	36.72906128943901	37.0	37.0	37.0	37.0	37.0
20-24	36.86568104448995	37.0	37.0	37.0	37.0	37.0
25-29	36.802339928784775	37.0	37.0	37.0	37.0	37.0
30-34	36.78175794649728	37.0	37.0	37.0	37.0	37.0
35-39	36.75955992643702	37.0	37.0	37.0	37.0	37.0
40-44	36.54013667638677	37.0	37.0	37.0	37.0	37.0
45-49	36.4159969938557	37.0	37.0	37.0	37.0	37.0
50-54	36.656198084088935	37.0	37.0	37.0	37.0	37.0
55-59	36.75479091678015	37.0	37.0	37.0	37.0	37.0
60-64	36.766851240008904	37.0	37.0	37.0	37.0	37.0
65-69	36.79362771473584	37.0	37.0	37.0	37.0	37.0
70-74	36.397210290167045	37.0	37.0	37.0	37.0	37.0
75-79	36.727152533898966	37.0	37.0	37.0	37.0	37.0
80-84	36.742924208829706	37.0	37.0	37.0	37.0	37.0
85-89	36.6772933080257	37.0	37.0	37.0	37.0	37.0
90-94	36.66941439721975	37.0	37.0	37.0	37.0	37.0
95-99	36.704625156681296	37.0	37.0	37.0	37.0	37.0
100-104	36.42532607619519	37.0	37.0	37.0	37.0	37.0
105-109	36.51670401389718	37.0	37.0	37.0	37.0	37.0
110-114	36.47077813482183	37.0	37.0	37.0	37.0	37.0
115-119	36.38209215998431	37.0	37.0	37.0	37.0	37.0
120-124	36.4443640498645	37.0	37.0	37.0	37.0	37.0
125-129	36.46858328103166	37.0	37.0	37.0	37.0	37.0
130-134	36.4429984658979	37.0	37.0	37.0	37.0	37.0
135-139	36.39616722316437	37.0	37.0	37.0	37.0	37.0
140-144	36.49235835461786	37.0	37.0	37.0	37.0	37.0
145-149	36.59113972950492	37.0	37.0	37.0	37.0	37.0
150-154	36.54554264505747	37.0	37.0	37.0	37.0	37.0
155-159	36.503071107284754	37.0	37.0	37.0	37.0	37.0
160-164	36.49311492738362	37.0	37.0	37.0	37.0	37.0
165-169	35.92029547471459	37.0	37.0	37.0	34.6	37.0
170-174	36.23970653186446	37.0	37.0	37.0	37.0	37.0
175-179	36.41504115981655	37.0	37.0	37.0	37.0	37.0
180-184	36.13043058567971	37.0	37.0	37.0	37.0	37.0
185-189	35.798252381327245	37.0	37.0	37.0	34.6	37.0
190-194	35.95429426119814	37.0	37.0	37.0	34.6	37.0
195-199	36.29584596118913	37.0	37.0	37.0	37.0	37.0
200-204	36.32824570208327	37.0	37.0	37.0	37.0	37.0
205-209	36.30453309394598	37.0	37.0	37.0	37.0	37.0
210-214	36.060786134957695	37.0	37.0	37.0	37.0	37.0
215-219	35.265851834356795	37.0	37.0	37.0	29.8	37.0
220-224	36.08729026226443	37.0	37.0	37.0	34.6	37.0
225-229	35.583944192682125	37.0	37.0	37.0	29.8	37.0
230-234	35.64280357828231	37.0	37.0	37.0	32.2	37.0
235-239	34.30730448778806	37.0	34.6	37.0	29.4	37.0
240-244	35.11674605361572	37.0	34.6	37.0	31.8	37.0
245-249	35.63840689697774	37.0	37.0	37.0	34.6	37.0
250	33.96911987710971	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
2173	125-129	0.2171742885332293
2173	130-134	0.41400881488938523
2173	135-139	0.2540759928887013
2173	140-144	0.18418217312360952
2173	145-149	0.28756144988691545
2173	150-154	0.24374404930687632
2173	155-159	0.338418864892553
2173	160-164	0.2348803035584126
2173	165-169	0.5101032046345964
2173	170-174	0.4715391362579453
2173	175-179	0.4613658442624242
2173	180-184	0.4295945031084827
2173	185-189	0.6642917807343238
2173	190-194	0.5277306590686877
2173	195-199	0.42018553545766224
2173	200-204	0.4192634061268876
2173	205-209	0.1682402607098794
2173	210-214	0.3917445540435196
2173	215-219	0.8852873496931224
2173	220-224	0.48293278053195365
2173	225-229	0.6091456800241986
2173	230-234	0.28197008577373595
2173	235-239	0.29967378600831296
2173	240-244	0.6017316068240675
2173	245-249	-0.06336934110989745
2173	250	0.6437311111418111
2174	1	0.40546230479995415
2174	2	0.10746192513676789
2174	3	0.14100004006581912
2174	4	-0.14414780521415338
2174	5	0.08835093696632157
2174	6	-0.005678730819468569
2174	7	0.14705173912709313
2174	8	0.004333825709316841
2174	9	-0.02745764562442332
2174	10-14	0.10460026681293755
2174	15-19	0.11215415759832581
2174	20-24	0.10700637229916055
2174	25-29	0.051392214888650756
2174	30-34	0.11583705580722636
2174	35-39	0.06313244271213136
2174	40-44	0.06322876146112577
2174	45-49	-0.0074712982076903245
2174	50-54	0.18968409427942134
2174	55-59	0.010133029046748732
2174	60-64	0.14876492971610844
2174	65-69	6.560409987983462E-4
2174	70-74	-0.06601177388269974
2174	75-79	-0.12529345561553384
2174	80-84	-0.11423114801668532
2174	85-89	0.05917627068657083
2174	90-94	0.21035575360691183
2174	95-99	0.17490098252462616
2174	100-104	0.16159139938625344
2174	105-109	0.1388757963163343
2174	110-114	0.08588424262718775
2174	115-119	0.3953246223690954
2174	120-124	0.2316145108863381
2174	125-129	0.24342428853321962
2174	130-134	0.35561595774652943
2174	135-139	0.16300456431726928
2174	140-144	0.379834347036649
2174	145-149	0.3304962324956122
2174	150-154	0.2925665130749948
2174	155-159	0.3492884301099437
2174	160-164	0.18478972384826875
2174	165-169	0.40992204521430864
2174	170-174	0.525796382634752
2174	175-179	0.1738658442624228
2174	180-184	0.22316334368819213
2174	185-189	0.6742555488502688
2174	190-194	0.4123321083440459
2174	195-199	0.45170727458810234
2174	200-204	0.4297706525036986
2174	205-209	0.33961707230407967
2174	210-214	0.4302409308551134
2174	215-219	0.3047619873742775
2174	220-224	0.3393639399522428
2174	225-229	0.8883123466908742
2174	230-234	0.11593747707808433
2174	235-239	0.9907969744141099
2174	240-244	0.7748294329110124
2174	245-249	0.6302900791799573
2174	250	1.7700898067939832
2175	1	-0.1067889203225647
2175	2	0.10746192513676789
2175	3	0.13859980004180983
2175	4	-0.2729606865022802
2175	5	-0.03286118424580309
2175	6	0.1131331503686468
2175	7	0.14465149910308384
2175	8	0.12074546687343002
2175	9	0.1087559757377079
2175	10-14	-0.025652758489599137
2175	15-19	0.13747668985154604
2175	20-24	0.07824349601153102
2175	25-29	-0.028335757908635628
2175	30-34	-0.01133566146450704
2175	35-39	-0.08972284281643539
2175	40-44	-0.21515907732275252
2175	45-49	-0.0356341144893193
2175	50-54	-0.12834770890089686
2175	55-59	0.06289626455397013
2175	60-64	-0.07789348907341775
2175	65-69	0.05223226838898398
2175	70-74	0.06524445270910917
2175	75-79	0.07223316955932546
2175	80-84	0.08306979665267988
2175	85-89	-0.030564701462104438
2175	90-94	0.09607003932119795
2175	95-99	0.14583265954326663
2175	100-104	-0.06449555713548705
2175	105-109	0.01837890190639513
2175	110-114	0.08180434980049256
2175	115-119	0.1345846248775615
2175	120-124	0.4731729524447701
2175	125-129	0.33554550065444033
2175	130-134	0.42366790579847446
2175	135-139	0.3309699322826347
2175	140-144	0.1872124761539098
2175	145-149	0.1818796317050939
2175	150-154	0.2920395038523296
2175	155-159	0.11266128913497653
2175	160-164	0.21272121264931343
2175	165-169	0.38093653796792637
2175	170-174	0.17665277262157275
2175	175-179	-0.026134155737580045
2175	180-184	0.26084450310847984
2175	185-189	0.3108826898252346
2175	190-194	0.5728064166444398
2175	195-199	0.2103370506091764
2175	200-204	0.38365734552082387
2175	205-209	0.10536147283109187
2175	210-214	0.3351157661647264
2175	215-219	0.06312825878402606
2175	220-224	0.3077433865925556
2175	225-229	0.23376689214541102
2175	230-234	0.6416291766828337
2175	235-239	0.5826283314628569
2175	240-244	0.9310876674301269
2175	245-249	0.45216096192040567
2175	250	1.3208144444751468
2176	1	-0.09810205163569208
2176	2	-0.012538074863229554
2176	3	0.13981192125393704
2176	4	0.11208981854822753
2176	5	-0.03164906303367587
2176	6	0.1131331503686468
2176	7	0.14586362031521105
2176	8	-0.13804241191444788
2176	9	0.22996809694983256
2176	10-14	-0.07187498071181864
2176	15-19	0.18668881106366797
2176	20-24	-0.07323125146321274
2176	25-29	0.06992686835399553
2176	30-34	-0.08911343924227566
2176	35-39	-0.018530923624510365
2176	40-44	0.0514267812631104
2176	45-49	-0.11341189226709503
2176	50-54	-0.04774164829483141
2176	55-59	-0.16670587933388248
2176	60-64	0.17223727517603038
2176	65-69	-0.15605893484661237
2176	70-74	-0.7391564950985483
2176	75-79	-0.1754643329794945
2176	80-84	-0.3983357620346908
2176	85-89	-0.24237463143079907
2176	90-94	-0.20107281782165387
2176	95-99	-0.259384731761088
2176	100-104	-0.4155514577566066
2176	105-109	-0.15826706082653175
2176	110-114	-0.2855443288013788
2176	115-119	-0.4046753776309018
2176	120-124	0.15476150881593753
2176	125-129	-0.1354081477508231
2176	130-134	-0.3388829761553964
2176	135-139	-0.22036430561876585
2176	140-144	-0.33372827463758625
2176	145-149	-0.6685952665309998
2176	150-154	-0.35056565218566504
2176	155-159	-0.21605874704775374
2176	160-164	-0.16502641285950403
2176	165-169	-0.3613520192459987
2176	170-174	0.03581152431763712
2176	175-179	-0.7455371408122033
2176	180-184	-0.1540808700258509
2176	185-189	0.2823887956596991
2176	190-194	-0.23850068421489823
2176	195-199	-0.05705327051249043
2176	200-204	0.0532186300074855
2176	205-209	-0.07093884376773474
2176	210-214	0.0871736585211309
2176	215-219	0.36896272282744746
2176	220-224	-0.01772020454266965
2176	225-229	0.48433224718837664
2176	230-234	0.13877978726628015
2176	235-239	0.9416513979486112
2176	240-244	0.3122726516001819
2176	245-249	-0.17922755006512148
2176	250	-0.5647576948283373
2177	1	-0.14336520953042964
2177	2	0.10746192513676789
2177	3	-0.2665038682197505
2177	4	0.10577402907453859
2177	5	0.08835093696632157
2177	6	-0.013182639105039584
2177	7	-0.11308374810584354
2177	8	0.24195758808555468
2177	9	-0.022663481997533097
2177	10-14	0.05107238770923317
2177	15-19	-0.006574346831065725
2177	20-24	0.07603190643152402
2177	25-29	0.012663710459257516
2177	30-34	-0.024902912926492604
2177	35-39	-0.02737302888766635
2177	40-44	-0.07446795557900288
2177	45-49	-0.06604347121446352
2177	50-54	0.13015308854727436
2177	55-59	0.02503980153033325
2177	60-64	-0.07721265988860893
2177	65-69	-0.0058799067136163785
2177	70-74	0.05070367327176939
2177	75-79	-0.012395753742588056
2177	80-84	-0.03849561071572083
2177	85-89	-0.36235242284211466
2177	90-94	-0.20936774869723251
2177	95-99	0.012504669160570359
2177	100-104	0.25191398003141074
2177	105-109	0.08140053757190202
2177	110-114	0.1477890045319583
2177	115-119	0.11341986046434727
2177	120-124	0.1059002251720429
2177	125-129	0.06342428853322701
2177	130-134	0.2527588148893898
2177	135-139	-0.06842400711130381
2177	140-144	0.07751550645693328
2177	145-149	0.24006144988690892
2177	150-154	-0.14250595069312055
2177	155-159	0.2484188648925567
2177	160-164	-0.03636969644158938
2177	165-169	-0.03239679536540052
2177	170-174	0.13362246959127333
2177	175-179	-0.0061341557375769185
2177	180-184	-0.13915549689151874
2177	185-189	0.5617917807343247
2177	190-194	-0.004769340931311206
2177	195-199	0.19518553545766082
2177	200-204	0.13759673946022133
2177	205-209	0.40657359404320914
2177	210-214	0.06299455404352017
2177	215-219	0.31403734969312325
2177	220-224	0.20834944719862136
2177	225-229	0.6816456800241966
2177	230-234	0.49738675244040564
2177	235-239	0.6705071193416501
2177	240-244	0.40381494015740316
2177	245-249	0.24246399222343484
2177	250	0.05414777780848112
2178	1	-0.020710747287864706
2178	2	0.10746192513676789
2178	3	-0.15323155700693292
2178	4	0.23208981854822497
2178	5	0.08835093696632157
2178	6	0.1131331503686468
2178	7	-0.1471798579456589
2178	8	0.11152280547685933
2178	9	0.22996809694983256
2178	10-14	-0.06091845897268655
2178	15-19	0.019558376281061385
2178	20-24	-0.11705733841973398
2178	25-29	0.06314425965834403
2178	30-34	-0.002156917503143063
2178	35-39	0.0903386415928793
2178	40-44	0.17820938995875935
2178	45-49	-0.013411892267093606
2178	50-54	0.14095400387907375
2178	55-59	0.12626748556066048
2178	60-64	0.16551326590694515
2178	65-69	-0.020578526902433225
2178	70-74	-0.0864909948877397
2178	75-79	6.976203618265231E-4
2178	80-84	0.0585889619597495
2178	85-89	-0.2944384013797148
2178	90-94	-0.05653855779295469
2178	95-99	-0.16898660529738407
2178	100-104	0.2271651698780559
2178	105-109	0.04004675650368483
2178	110-114	-0.01942411022214685
2178	115-119	0.2334198604643376
2178	120-124	0.16590022517205227
2178	125-129	-0.13657571146676872
2178	130-134	0.11275881488938211
2178	135-139	0.004909326222033883
2178	140-144	-0.015817826876393326
2178	145-149	-0.05327188344642053
2178	150-154	0.11082738264020975
2178	155-159	-0.15158113510744897
2178	160-164	-0.20303636310825368
2178	165-169	-0.7257301286987357
2178	170-174	0.3669558029246076
2178	175-179	0.06719917759575367
2178	180-184	-0.15915549689151476
2178	185-189	0.18179178073432212
2178	190-194	0.10189732573534371
2178	195-199	-0.19148113120900234
2178	200-204	0.14426340612688904
2178	205-209	-0.26009307262345516
2178	210-214	0.0963278873768516
2178	215-219	0.5007040163597836
2178	220-224	0.2350161138652851
2178	225-229	-0.33835431997580656
2178	230-234	-0.49594658089292665
2178	235-239	0.1105071193416407
2178	240-244	0.710481606824068
2178	245-249	-0.1308693411098929
2178	250	1.3208144444751468
2201	1	-0.7809591944928371
2201	2	0.10746192513676789
2201	3	0.2598119212539345
2201	4	-0.11076732430891667
2201	5	-0.1402204916051062
2201	6	0.1131331503686468
2201	7	0.037292191743780734
2201	8	0.1276718737998408
2201	9	0.0013966683784047973
2201	10-14	-0.05358926642610129
2201	15-19	-0.14512071274585026
2201	20-24	-0.08637410860607275
2201	25-29	-0.04207313164599924
2201	30-34	-0.12054201067084591
2201	35-39	-0.17434044743403376
2201	40-44	0.16533154316786636
2201	45-49	-0.09531665417185309
2201	50-54	0.054163113609924096
2201	55-59	0.047194982541007846
2201	60-64	-0.052972536669841475
2201	65-69	0.07515976496900834
2201	70-74	-0.17490924278015996
2201	75-79	-0.14514180601204174
2201	80-84	0.05616358882542016
2201	85-89	-0.09760366434402812
2201	90-94	-0.19526167980712472
2201	95-99	-0.0555106397514038
2201	100-104	-0.30620521078324003
2201	105-109	-0.4972768295499179
2201	110-114	-0.5683029494910414
2201	115-119	0.0804374043239875
2201	120-124	-0.008485739740230258
2201	125-129	-0.29762834304571584
2201	130-134	-0.17601311493517358
2201	135-139	-0.18035383167270425
2201	140-144	-0.21055466898165776
2201	145-149	0.09830706392200028
2201	150-154	0.009423873868279031
2201	155-159	-0.26947587194954536
2201	160-164	-0.10689601223106138
2201	165-169	-0.39099328659347066
2201	170-174	-0.04567577602275463
2201	175-179	-0.47876573468494854
2201	180-184	-0.0935414618038024
2201	185-189	-0.7982082192656748
2201	190-194	-0.198804428650611
2201	195-199	-0.30130569261251594
2201	200-204	-0.8995962429959192
2201	205-209	-0.21904044104450549
2201	210-214	-0.8734966740266543
2201	215-219	-0.975787211710383
2201	220-224	-0.20708914929259947
2201	225-229	-0.5432666006775548
2201	230-234	-0.29138517738415715
2201	235-239	-0.08563323153554592
2201	240-244	-0.6347815510706667
2201	245-249	-0.826307937601122
2201	250	-0.5563785379809971
2202	1	-0.22800104153468226
2202	2	0.10746192513676789
2202	3	-0.22503656359454993
2202	4	-0.01033442387601724
2202	5	0.08835093696632157
2202	6	-0.008078970843477862
2202	7	0.2658636203152085
2202	8	-0.12167877555081219
2202	9	0.22996809694983256
2202	10-14	0.02283208999525499
2202	15-19	-0.060503108128244776
2202	20-24	0.029758647526684
2202	25-29	0.07671474714187099
2202	30-34	-0.01537606550490267
2202	35-39	0.17694382385023744
2202	40-44	0.09595203378835748
2202	45-49	0.21083053197533275
2202	50-54	0.013066432513248571
2202	55-59	0.16774062654118893
2202	60-64	0.02861223848206862
2202	65-69	0.05123949918827719
2202	70-74	-0.22279929824917133
2202	75-79	0.07452581830767002
2202	80-84	0.07024743975709669
2202	85-89	0.16395006405737433
2202	90-94	0.08897047222163224
2202	95-99	0.1380178656415083
2202	100-104	-0.11113587334101993
2202	105-109	0.2713433287838569
2202	110-114	0.10233445907740446
2202	115-119	0.006753193797671031
2202	120-124	0.24080407132589698
2202	125-129	0.260924288533225
2202	130-134	0.42025881488938666
2202	135-139	0.20407599288869704
2202	140-144	0.14043217312360667
2202	145-149	0.01256144988690977
2202	150-154	0.16874404930688058
2202	155-159	0.13841886489255018
2202	160-164	0.15988030355840976
2202	165-169	-0.1648967953654008
2202	170-174	-0.1847108637420547
2202	175-179	0.19261584426241996
2202	180-184	-0.05165549689152016
2202	185-189	0.08304178073432666
2202	190-194	0.4839806590686848
2202	195-199	-0.07981446454233776
2202	200-204	-0.04323659387311096
2202	205-209	-0.20050973929011917
2202	210-214	-0.00825544595647898
2202	215-219	0.31028734969311955
2202	220-224	-0.17956721946804066
2202	225-229	-0.1846043199758043
2202	230-234	0.625720085773736
2202	235-239	-0.15032621399168988
2202	240-244	-0.06701839317593539
2202	245-249	-0.18211934110989603
2202	250	0.29998111114181114
2203	1	0.04902666123559385
2203	2	-0.011349956051347476
2203	3	-0.23523758369655923
2203	4	0.1132779373601096
2203	5	0.08835093696632157
2203	6	-0.12449061200759104
2203	7	-0.46680964701152305
2203	8	0.004333825709316841
2203	9	-0.3838932891887836
2203	10-14	0.05707551433768998
2203	15-19	-0.014578515669001035
2203	20-24	-0.11873620195826362
2203	25-29	0.02762983865102342
2203	30-34	0.11583705580722636
2203	35-39	-0.06756062659480477
2203	40-44	-0.051622723687387406
2203	45-49	-0.07479803088095593
2203	50-54	-0.14548422255225546
2203	55-59	-0.03489268484788255
2203	60-64	0.03199460581303981
2203	65-69	-0.10313480867440461
2203	70-74	-0.06835805395049732
2203	75-79	-0.14524577963695862
2203	80-84	-0.05770627418828411
2203	85-89	0.07395513565721501
2203	90-94	-0.016198868241822595
2203	95-99	0.06582535227252606
2203	100-104	0.04982669350389557
2203	105-109	-0.06290521459550291
2203	110-114	-0.06736251061956722
2203	115-119	-0.07809529105081481
2203	120-124	0.1398396191114344
2203	125-129	0.002678367787311231
2203	130-134	-0.045702723572155435
2203	135-139	-0.06688554557283766
2203	140-144	0.10264371158515218
2203	145-149	0.0985229883484493
2203	150-154	0.17903251084533878
2203	155-159	-0.2931195966459157
2203	160-164	0.07901491894302382
2203	165-169	-0.08470448767309335
2203	170-174	0.06951990548871123
2203	175-179	0.08155815195473082
2203	180-184	0.09776758003155805
2203	185-189	0.0817917807343278
2203	190-194	-0.006307802469777357
2203	195-199	-0.1294298491577237
2203	200-204	0.10272494458843084
2203	205-209	-0.14368281621320023
2203	210-214	-0.11085159980262915
2203	215-219	-0.5351934195376487
2203	220-224	0.14475970360888368
2203	225-229	0.1477995261780478
2203	230-234	0.18148931654296518
2203	235-239	-0.3289800601455397
2203	240-244	0.11663545297790989
2203	245-249	-0.0539462641868198
2203	250	-1.1355958119351115
2204	1	-0.0529168664505093
2204	2	-0.11476029708545354
2204	3	-0.09203993059792026
2204	4	0.1209787074371107
2204	5	0.08835093696632157
2204	6	0.1131331503686468
2204	7	0.2658636203152085
2204	8	0.24195758808555468
2204	9	0.007745874727611124
2204	10-14	0.011384278547446058
2204	15-19	0.19202214439700072
2204	20-24	-0.006268288500251629
2204	25-29	0.04237131279843709
2204	30-34	0.1664421163132772
2204	35-39	-0.07423462732820951
2204	40-44	-0.05657321873689369
2204	45-49	-0.13193041078560697
2204	50-54	-0.16033424088742976
2204	55-59	-0.06098699844559974
2204	60-64	0.028325369276544166
2204	65-69	-0.06739951455676163
2204	70-74	-0.18860365009159352
2204	75-79	-0.04151200767543628
2204	80-84	0.03611422761751726
2204	85-89	0.07565381868466403
2204	90-94	0.0063635813955613685
2204	95-99	0.11908884945222553
2204	100-104	-0.15073736773703672
2204	105-109	0.009325894163687565
2204	110-114	-0.20883200003425628
2204	115-119	-0.01242488839411493
2204	120-124	-0.21376491942460518
2204	125-129	-0.6321312670223236
2204	130-134	-0.35057451844395615
2204	135-139	-0.3639795626668558
2204	140-144	-0.13804004909861334
2204	145-149	-0.20549410566864168
2204	150-154	-0.19583928402646222
2204	155-159	-0.23380335732966984
2204	160-164	-0.013036363108255955
2204	165-169	-0.19684123980984936
2204	170-174	-0.44859975263094753
2204	175-179	-0.0761341557375772
2204	180-184	-0.15026660800262448
2204	185-189	-0.22043044148789903
2204	190-194	-0.2292137853757623
2204	195-199	-0.17148113120900632
2204	200-204	-0.06684770498421955
2204	205-209	-0.29564862817900917
2204	210-214	-0.6270054459564776
2204	215-219	0.1262595719153481
2204	220-224	-0.13720610835693492
2204	225-229	-0.07279876442024857
2204	230-234	0.19516453021818592
2204	235-239	-0.4183817695472456
2204	240-244	0.164926051268516
2204	245-249	0.10468621444565684
2204	250	0.07081444447514684
2205	1	0.547612234078592
2205	2	0.10746192513676789
2205	3	-0.1866166501746349
2205	4	0.23208981854822497
2205	5	0.08835093696632157
2205	6	-0.1011525639170685
2205	7	-0.07342209397050681
2205	8	-0.07947098334301472
2205	9	-0.32360333162159804
2205	10-14	0.08783930500246839
2205	15-19	-0.027025474650621106
2205	20-24	0.06648303425107116
2205	25-29	0.0693554397825693
2205	30-34	0.16802941790057702
2205	35-39	0.14375479066120533
2205	40-44	0.229141066977391
2205	45-49	0.0044452505900522965
2205	50-54	0.1578696773164907
2205	55-59	0.08563261871889694
2205	60-64	0.10812159545933042
2205	65-69	0.0701985246589345
2205	70-74	-0.05080253299571069
2205	75-79	0.06047098425283792
2205	80-84	0.24366358882542016
2205	85-89	0.12666064203439475
2205	90-94	0.2532128964640563
2205	95-99	0.1334724110960508
2205	100-104	0.10159139938625827
2205	105-109	0.04816151060204277
2205	110-114	0.0505316205657067
2205	115-119	0.23239421943869587
2205	120-124	-0.0690417451383496
2205	125-129	0.19809095519990194
2205	130-134	0.05888494101551345
2205	135-139	-0.04626184494913588
2205	140-144	0.14904703798847407
2205	145-149	0.20006144988690977
2205	150-154	0.27533188714471635
2205	155-159	0.2559864324601193
2205	160-164	0.00633300626111577
2205	165-169	0.3124680694994595
2205	170-174	-0.024575728606919256
2205	175-179	0.11981179020836663
2205	180-184	-0.46888522662124643
2205	185-189	0.39098096992351117
2205	190-194	0.053068496906526264
2205	195-199	-0.002111761839636017
2205	200-204	-0.020601458737978362
2205	205-209	0.33648350395312576
2205	210-214	-0.21214058109161726
2205	215-219	-0.17569238003660814
2205	220-224	-0.06588478703561407
2205	225-229	0.11353757191609049
2205	230-234	0.012882247935905866
2205	235-239	-0.011474862640341144
2205	240-244	-0.8646535283110737
2205	245-249	0.08426579402524226
2205	250	0.14964327330397253
2206	1	0.1356353221016846
2206	2	0.10746192513676789
2206	3	-0.0028143413723284993
2206	4	0.11087769733610031
2206	5	-0.17427532565994142
2206	6	-0.1292910920555954
2206	7	0.14465149910308384
2206	8	-0.2630929169649505
2206	9	0.1087559757377079
2206	10-14	-0.07413760697443905
2206	15-19	-0.08474553237067539
2206	20-24	-0.09549387772583628
2206	25-29	0.07267434310146825
2206	30-34	0.03714918702033998
2206	35-39	0.05573170263811278
2206	40-44	0.03130556914189242
2206	45-49	-0.015432094287298526
2206	50-54	0.0857937052405191
2206	55-59	0.1437455739747051
2206	60-64	-0.046898128742540734
2206	65-69	0.07878768678639148
2206	70-74	0.28489731702639176
2206	75-79	0.09124929366272738
2206	80-84	0.07022729538912387
2206	85-89	0.2007467002569996
2206	90-94	-0.10024864199747441
2206	95-99	-0.016527588903940682
2206	100-104	-0.050908600613745136
2206	105-109	-0.2593384893979547
2206	110-114	-0.3042943288013831
2206	115-119	-0.2182468062023304
2206	120-124	-0.4826712033993772
2206	125-129	-0.26387729876835664
2206	130-134	-0.22279674066616906
2206	135-139	0.001099802412511508
2206	140-144	-0.06819877925734374
2206	145-149	-0.1523195024940378
2206	150-154	-0.31806150624867513
2206	155-159	-0.07666050018681148
2206	160-164	-0.2773220773939684
2206	165-169	-0.6095396525082606
2206	170-174	-0.04066324469443572
2206	175-179	0.021484891881470958
2206	180-184	0.0862413285053023
2206	185-189	-0.702970124027587
2206	190-194	-0.4958804520424209
2206	195-199	-0.18735414708201859
2206	200-204	-0.2636731018096157
2206	205-209	-0.24009307262344493
2206	210-214	-0.5373229062739355
2206	215-219	-0.16342296776719678
2206	220-224	0.006444685293864438
2206	225-229	-0.19740193902342185
2206	230-234	-0.008010072956423642
2206	235-239	-0.2263182774837489
2206	240-244	-0.16126442492196702
2206	245-249	-0.3524566426971987
2206	250	-1.9331538094931062
2207	1	-0.17268149088803142
2207	2	0.10746192513676789
2207	3	0.0355128558333746
2207	4	-0.12305036836766448
2207	5	-0.023798595743961926
2207	6	0.1131331503686468
2207	7	0.153714087604925
2207	8	-0.2066405427555651
2207	9	-0.10648050118101082
2207	10-14	-0.008622644263212464
2207	15-19	-0.04037660949708055
2207	20-24	-0.05988545707069193
2207	25-29	-0.12730677650581868
2207	30-34	0.07630712150538699
2207	35-39	-0.12193279278338309
2207	40-44	0.1480996784593671
2207	45-49	-0.17976703245400927
2207	50-54	0.0967443330135751
2207	55-59	0.12841346505114615
2207	60-64	0.056257342065656246
2207	65-69	0.07055503089778625
2207	70-74	0.03731280688673877
2207	75-79	0.048780340164739755
2207	80-84	-0.08279781233477479
2207	85-89	0.1501139996243026
2207	90-94	-0.08678710353593999
2207	95-99	0.037318564942211196
2207	100-104	0.15133498912983612
2207	105-109	0.16598202342255064
2207	110-114	-0.16439880765585713
2207	115-119	-0.05551611584005656
2207	120-124	-0.06988924851216893
2207	125-129	-0.12394413251940506
2207	130-134	-0.32948679914570533
2207	135-139	-0.0489285116158058
2207	140-144	0.14364163258306206
2207	145-149	-0.037776387950927415
2207	150-154	0.04289945471228407
2207	155-159	0.05058102705471157
2207	160-164	-0.036910236982130584
2207	165-169	0.0746302316616223
2207	170-174	0.07542427139307506
2207	175-179	0.13602800642458135
2207	180-184	-0.30131765905368013
2207	185-189	-0.1711811922386488
2207	190-194	-0.7361206922826682
2207	195-199	-0.2453550050828781
2207	200-204	-0.1341149722514885
2207	205-209	0.06621323368285204
2207	210-214	-0.4337622027132326
2207	215-219	0.3648481605039251
2207	220-224	-0.29291181406263433
2207	225-229	-0.1351110767325565
2207	230-234	0.015584950638604766
2207	235-239	-0.24931270047817122
2207	240-244	-0.3241129877705262
2207	245-249	-0.16438285462341184
2207	250	-2.1476540239933257
2208	1	0.07030916331758164
2208	2	-0.116837140283792
2208	3	0.2598119212539345
2208	4	0.007790753127665084
2208	5	0.08835093696632157
2208	6	9.836176583633005E-4
2208	7	-0.07058497781563489
2208	8	0.01765852266499479
2208	9	-0.1251720899660569
2208	10-14	0.017545580035850605
2208	15-19	0.1876607736804914
2208	20-24	-0.10100695239778901
2208	25-29	0.01474929826053284
2208	30-34	-0.020889140176862497
2208	35-39	0.04255318852502654
2208	40-44	-0.13975078883034797
2208	45-49	-0.13490721936989303
2208	50-54	-0.384229040289199
